Date,Open,High,Low,Close,Volume
2022-01-03,234.3800048828125,239.63999938964844,228.99000549316406,239.6300048828125,1045500
2022-01-04,238.3000030517578,240.5850067138672,209.15499877929688,220.94000244140625,2627200
2022-01-05,217.69000244140625,218.19000244140625,197.49000549316406,198.0,2962600
2022-01-06,196.6300048828125,202.69000244140625,184.3800048828125,191.3800048828125,4489200
2022-01-07,188.72999572753906,195.97999572753906,184.5800018310547,184.7100067138672,3044500
2022-01-10,180.0,183.75999450683594,171.80999755859375,183.44000244140625,4592700
2022-01-11,179.44000244140625,193.22999572753906,178.5,186.1999969482422,2333600
2022-01-12,184.75999450683594,186.0,173.28500366210938,177.52999877929688,4508100
2022-01-13,179.99000549316406,180.5749969482422,161.25,163.0,3925800
2022-01-14,160.61000061035156,165.5,147.6699981689453,156.38999938964844,7179100
2022-01-18,152.1199951171875,169.88999938964844,148.22000122070312,162.08999633789062,4970500
2022-01-19,163.22999572753906,168.5399932861328,153.02000427246094,157.1300048828125,4010200
2022-01-20,158.0500030517578,175.39999389648438,157.27000427246094,157.99000549316406,4877700
2022-01-21,153.6699981689453,155.47999572753906,133.8800048828125,135.64999389648438,5721100
2022-01-24,132.0,160.72999572753906,130.25,157.89999389648438,7551200
2022-01-25,153.0,159.9499969482422,139.64999389648438,146.52999877929688,5543000
2022-01-26,153.1699981689453,155.0,137.75,140.9499969482422,4193900
2022-01-27,142.61000061035156,144.8300018310547,133.4199981689453,141.67999267578125,3811900
2022-01-28,144.72999572753906,151.7899932861328,134.69200134277344,145.99000549316406,2968100
2022-01-31,146.4199981689453,163.14999389648438,146.02999877929688,162.05999755859375,3480900
2022-02-01,164.02000427246094,166.50999450683594,153.63999938964844,164.77999877929688,3150900
2022-02-02,164.25,167.0,153.5500030517578,158.39999389648438,2345400
2022-02-03,152.9499969482422,155.55999755859375,143.75,146.94000244140625,2559500
2022-02-04,150.0399932861328,156.88999938964844,144.49000549316406,150.30999755859375,2426900
2022-02-07,148.69000244140625,158.9709930419922,143.75999450683594,146.3300018310547,2031400
2022-02-08,143.6199951171875,154.3000030517578,142.6699981689453,153.1300048828125,2119900
2022-02-09,156.66000366210938,162.88999938964844,152.19000244140625,162.69000244140625,1760800
2022-02-10,156.0,163.17999267578125,152.5500030517578,154.5399932861328,3101000
2022-02-11,154.94000244140625,159.02000427246094,137.85000610351562,141.35000610351562,3084700
2022-02-14,140.02000427246094,146.72999572753906,137.3000030517578,140.6300048828125,3443100
2022-02-15,143.33999633789062,147.39999389648438,137.11000061035156,142.5,2373200
2022-02-16,141.0,141.2899932861328,133.02999877929688,138.6199951171875,2394600
2022-02-17,137.35000610351562,145.77000427246094,132.55999755859375,135.22999572753906,2812500
2022-02-18,135.41000366210938,137.75999450683594,125.25,126.4000015258789,2846500
2022-02-22,125.0199966430664,128.75,116.93000030517578,119.25,3139000
2022-02-23,119.26000213623047,123.47000122070312,113.28500366210938,113.6500015258789,3348200
